market_hash_name,date,median_price,volume,median_price_change_pct,volume_change_pct,median_price_7d_avg,volume_7d_avg
Fracture Case,2025-03-08 01:00:00+00:00,0.517,119626,0.015717092337917515,0.01597520064546276,0.5134285714285715,115623.42857142857
Fracture Case,2025-03-09 01:00:00+00:00,0.515,111686,-0.003868471953578312,-0.06637353083777775,0.512,114713.42857142857
Fracture Case,2025-03-10 01:00:00+00:00,0.509,94865,-0.011650485436893177,-0.15060974517844672,0.5094285714285715,113288.14285714286
Fracture Case,2025-03-11 01:00:00+00:00,0.502,89418,-0.013752455795677854,-0.057418436725873656,0.5065714285714286,113053.42857142857
Fracture Case,2025-03-12 01:00:00+00:00,0.473,134676,-0.057768924302788904,0.5061397034154198,0.503,111860.42857142857
Fracture Case,2025-03-13 01:00:00+00:00,0.456,112056,-0.03594080338266381,-0.16795865633074936,0.4972857142857143,111438.85714285714
Fracture Case,2025-03-14 01:00:00+00:00,0.44,131003,-0.03508771929824561,0.1690851003069893,0.48742857142857143,113332.85714285714
Fracture Case,2025-03-15 01:00:00+00:00,0.432,138472,-0.018181818181818188,0.057013961512331734,0.47528571428571426,116025.14285714286
Fracture Case,2025-03-16 01:00:00+00:00,0.44,119247,0.0185185185185186,-0.1388367323357791,0.4645714285714285,117105.28571428571
Fracture Case,2025-03-17 01:00:00+00:00,0.445,90177,0.011363636363636465,-0.24377971772874785,0.45542857142857146,116435.57142857143
Fracture Case,2025-03-18 01:00:00+00:00,0.438,90753,-0.01573033707865168,0.006387438038524262,0.44628571428571423,116626.28571428571
Fracture Case,2025-03-19 01:00:00+00:00,0.415,134056,-0.05251141552511418,0.4771522704483597,0.438,116537.71428571429
Fracture Case,2025-03-20 01:00:00+00:00,0.409,108620,-0.014457831325301207,-0.18974160052515365,0.43128571428571433,116046.85714285714
Fracture Case,2025-03-21 01:00:00+00:00,0.419,101027,0.02444987775061125,-0.06990425336033879,0.4282857142857143,111764.57142857143
Fracture Case,2025-03-22 01:00:00+00:00,0.418,106974,-0.0023866348448687846,0.058865451809912095,0.42628571428571427,107264.85714285714
Fracture Case,2025-03-23 01:00:00+00:00,0.414,102254,-0.009569377990430672,-0.04412287097799461,0.42257142857142854,104837.28571428571
Fracture Case,2025-03-24 01:00:00+00:00,0.417,84138,0.007246376811594235,-0.17716666340681053,0.41857142857142854,103974.57142857143
Fracture Case,2025-03-25 01:00:00+00:00,0.422,94218,0.011990407673860837,0.11980318048919636,0.4162857142857143,104469.57142857143
Fracture Case,2025-03-26 01:00:00+00:00,0.401,125629,-0.04976303317535535,0.33338640174913503,0.41428571428571426,103265.71428571429
Fracture Case,2025-03-27 01:00:00+00:00,0.403,105380,0.004987531172069737,-0.16118093752238738,0.41342857142857137,102802.85714285714
Fracture Case,2025-03-28 01:00:00+00:00,0.414,110798,0.027295285359801413,0.05141393053710375,0.4127142857142857,104198.71428571429
Fracture Case,2025-03-29 01:00:00+00:00,0.42,109563,0.01449275362318847,-0.011146410585028632,0.413,104568.57142857143
Fracture Case,2025-03-30 01:00:00+00:00,0.423,101659,0.0071428571428571175,-0.07214114253899584,0.41428571428571426,104483.57142857143
Fracture Case,2025-03-31 01:00:00+00:00,0.419,102104,-0.009456264775413725,0.004377379277781701,0.4145714285714286,107050.14285714286
Fracture Case,2025-04-01 01:00:00+00:00,0.358,215854,-0.14558472553699287,1.1140601739402962,0.4054285714285714,124426.71428571429
Fracture Case,2025-04-02 01:00:00+00:00,0.349,154062,-0.025139664804469275,-0.28626756974621737,0.398,128488.57142857143
Fracture Case,2025-04-03 01:00:00+00:00,0.354,110767,0.014326647564469885,-0.28102322441614414,0.391,129258.14285714286
